name,ジャンル,その他ジャンル,都道府県,住所,建物名フロア数,電話番号,最寄り駅,Googleマップ,ウェブサイト,イートイン,テイクアウト,デリバリー,通販,クラファン・チケット,オンライン料理教室,期限付酒類小売業免許,Twitter,Facebook,Instagram,公式LINE,混雑状況アプリ,位置情報(緯度経度),定休日,営業時間,イートインメニュー,非接触決済,クレジットカード,個室,室内の完全禁煙,バリアフリー,席数,営業時間(テイクアウト),テイクアウトメニュー,事前注文URL,サービス名,サービスのURL,サービス名２,サービスのURL２,詳細,出前のURL,通販サイト,通販サイト2,通販メニュー,サイト名,タイトル,サービスURL,終了日,サイト名,料理教室の内容,オンラインのURL,提供元
TRIBECA（トライベッカ）,フレンチ,,茨城県,茨城県水戸市千波町１２８１−２ー1F,,0293506220,水戸駅,https://goo.gl/maps/BhLm6hyLwnJ2P4Va9,,true,true,,false,false,,,,https://facebook.com/TRIBECA1281%25252F,,,,"36.36055, 140.46596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ナチュラルセンスいのせ,居酒屋・ダイニングバー,中華＆フレンチイタリアン,茨城県,茨城県筑西市伊佐山125,,0296280400,川島駅,https://goo.gl/maps/H4U6Gm3FqefREVu2A,https://tabelog.com/ibaraki/A0806/A080602/8001180/,true,true,,false,✖,,,,https://facebook.com/naturarusenseinose/?ref=bookmarks,https://www.instagram.com/naturalsense.inose/,,,"36.293979, 139.914541",,,,,,,,,,,"・唐揚げ＆ホイコーロー弁当￥９８０　・和風おろしハンバーグ弁当￥1090円　・ローズポーク角煮＆唐揚げ弁当￥１２８０　・チキンスパイシートマト弁当￥1190円　・デミハンバーグ弁当￥1190　・チーズオムライス弁当￥1090円　・唐揚げ＆トロトロ卵の海老あんかけ弁当￥980　・ベーコン野菜パスタ￥１０９０　・ぷりぷりエビのチリソース￥９８０
・鶏のから揚げ￥７００　・ローズポークの角煮￥９８０　・自家製焼き餃子￥４４０　・中華＆フレンチの特製オードブル￥５４００",,,,,,,,,,,,,,,,,,
JR南武線津田山駅ヨコKitchenナガグツ,居酒屋・ダイニングバー,,神奈川県,神奈川県川崎市高津区下作延6-2-6,,05052184889,津田山駅,https://g.page/nagagutsu?share,,true,true,,false,false,,,,,,,,"35.603672, 139.601005",,,,,,,,,,,日替わり弁当,,,,,,,,,,,,,,,,,,
pizzeria 244,イタリアン,,東京都,東京都目黒区洗足1-6-1パレスサイド1F,,05052582192,西小山駅,https://goo.gl/maps/Hg7vuQssGjDbDdVP6,,true,true,,false,false,,,,https://www.instagram.com/pizzeria_244/,,,,"35.615052, 139.696875",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
麺や十壱,そば・うどん,,福岡県,福岡県筑紫野市二日市中央4-14-6,,05052585376,西鉄二日市,https://goo.gl/maps/pEQuuawoJRS3zhcL9,,true,true,,false,false,,,,,,,,"33.499983, 130.518418",,,,,,,,,,,うどん、天ぷら、かしわおにぎり,,,,,,,,,,,,,,,,,,
いっかく食堂 六本松店,定食・食堂,,福岡県,福岡県福岡市中央区六本松４丁目２−１六本松4211F,,05052630290,六本松駅,https://goo.gl/maps/SjTk1m54nv4dL7BL6,,true,true,〇,false,false,,,,https://instagram.com/ikkakusyokudo_ropponmatsu/,,,,"33.577375, 130.378167",,,,,,,,,,,,,,https://www.ubereats.com/jp/fukuoka/food-delivery/%E3%81%84%E3%81%A3%E3%81%8B%E3%81%8F%E9%A3%9F%E5%A0%82-%E5%85%AD%E6%9C%AC%E6%9D%BE%E5%BA%97-ikkakusyokudo-ropponmatsuten/FlVX2R5OT82iKbH0C5s2uw/?utm_source=google&utm_medium=organic&utm_campaign=place-action-link,,,,,,,,,,,,,,,
LA COMUNITA,イタリアン,,愛知県,愛知県名古屋市名東区一社2-208,,05052632900,一社駅,https://goo.gl/maps/mPj6eaGH1Qbam3GNA,,true,〇,,true,false,,,,,,,,"35.166293, 136.997087",,,,,,,,,,,"コミュニタ弁当¥1200 
9升のおつまみ弁当¥1500  
オードブル盛り合わせ2人前から¥3000
トマトソース(150g)¥350
ミートソース(150g)¥450
カレーソース(150g)¥350
玉ねぎドレッシング(300g)¥650",,,,,,,,,,,,,,,,,,
cafe ILare カフェイラーレ,カフェレストラン,,長野県,長野県長野市北石堂町1180-1グランドハイツ石堂2F,,05052636248,長野駅,https://g.page/cafeILarenagano?share,https://cafeilare.owst.jp/,〇,〇,,false,✖,,,,https://instagram.com/cafeilare.nagano/,,,,"36.646741, 138.185791",,,,,,,,,,,"＜日替わり宅配弁当＞　美食弁当⇒400円　カラダバランス弁当⇒500円
ザンギ弁当⇒600円　
ナシゴレン弁当⇒700円　
ビーフハンバーグ弁当⇒700円
（夜の弁当もできます）

＜テイクアウトメニュー＞
信州味噌のしらすと長ネギのピザ　７８０円
トマトソースのカマンベールツナコーンピザ　７８０円
ゴルゴンゾーラのピザ　７８０円

うまだれ　ザンギ丼　６８０円
鮭と高菜のチャーハン　６８０円
ナシゴレン　７８０円

北海道名物　たまり醤油の唐揚げ　ザンギ　５２０円
砂肝のピリ辛揚げ　４９０円
ジンギスカンのもやし炒め　６８０円

そのほかできるものありますのでご相談ください。
",,,,,,,,,,,,,,,,,,
みつくら,和食,,宮城県,宮城県仙台市青葉区一番町4-5-44,,05052637677,広瀬通駅,https://goo.gl/maps/Abd5mybicxJx6CuF6,,true,true,,false,false,,,,,,,,"38.263626, 140.871627",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ワインと和食　みくり,,,京都府,京都府京都市中京区東生洲町３８−１,,05052638928,,https://goo.gl/maps/ZWtt83WQzKcqUBFZ7,,true,〇,,true,false,,,,,,,,"35.013069, 135.770924",,,,,,,,,,,,,,,,,,,,,,CAMPFIRE,京都の未来を明るくする飲食店を応援してください『BUY LOCAL KYOTO』,https://camp-fire.jp/projects/view/264906?list=local_populer,2020/05/31,,,,
蕎麦、狸庵つたや,そば・うどん,,茨城県,茨城県笠間市笠間1279,,0296720055,笠間駅,https://maps.app.goo.gl/1PrqHGJuNE5G7FL88,https://kasamatutaya.jimdofree.com/,〇,〇,,✖,✖,,,,,,,,"36.385093, 140.253158",,,,,,,,,,,"ざる弁当750円 　天麩羅盛り合わせ700円　 上天麩羅盛り合わせ1,300円　ミニ天丼500円　 そばいなり2個370円 　そばいなり6個1,000円　生そば2人前汁付き700円  めん汁2人分300円",,,,,,,,,,,,,,,,,,
フランス料理ポームドパン,フレンチ,,茨城県,茨城県笠間市笠間２６９８−１６,,0296723333,笠間駅,https://goo.gl/maps/Zxf1wyPZ4jZtLRaeA,http://www.pomme-de-pin.jp,true,true,,false,true,,,,,,,,"36.382644, 140.257952",,,,,,,,,,,☆日替りランチ８００☆ハヤシライス１２００☆フレンチ弁当２０００〜,,,,,,,,,,,,,,,,,,
うしみつ恵比寿本店,焼肉,,東京都,東京都渋谷区恵比寿南1-14-12M1F,,05052697024,,https://goo.gl/maps/R5nwMiGQ4riMypbF6,,〇,✖,,✖,〇,,,,,,,,"35.6451088,139.7098628",,,,,,,,,,,,,,,,,,,,,,MotionGallery,"コロナショックで苦しむ飲食支援プロジェクト
〜ボクたちは和牛を救いたい。〜",https://motion-gallery.net/projects/wagyu_journal_shien,2020/04/30,,,,
磯っこ商店,居酒屋・ダイニングバー,,福岡県,福岡県福岡市中央区天神２丁目６−３２天神サザン通りパルスB1F,,05052697409,西鉄福岡（天神）駅,https://g.page/isokko-tenjin,https://tenjin-isokkosyouten.com/,true,true,,false,false,,,,https://instagram.com/tenjinisokko/,,,,"33.589563, 130.396965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
グラム 千葉店,居酒屋・ダイニングバー,,千葉県,千葉県千葉市中央区富士見2丁目4−13大昌ビル2F,,05052697413,千葉駅,https://g.page/chiba-gram?share,https://tabelog.com/chiba/A1201/A120101/12037927/,〇,〇,,false,✖,,,,,,,,"35.610947, 140.116559",,,,,,,,,,,"▼SANDWICH▼
こだわり全粒粉ブレッドの具沢山サンドイッチ
※ポテト・チキンフリット付き
・ローストビーフ
・カプレーゼとベーコン
・サーモンとリコッタチーズ 
・生ハムサラミ
980円（税抜き）

▼RICE PLATE▼
アンガスビーフステーキプレート
1180円（税抜き）
イタリアンチーズポークプレート
980円（税抜き）
自家製ローストビーフ丼
1080円（税抜き）
野菜たっぷり！チキンのカチャトーラプレート
880円（税抜き）
※ご飯ものには全てコールスローサラダ付き

▼SIDE MENU▼
チーズ屋さんのポテトサラダ
300円（税抜き）
コロコロカプレーゼ
300円（税抜き）
蒸し野菜のバーニャカウダ
500円（税抜き）
ソーセージの盛り合わせ
500円（税抜き）",,,,,,,,,,,,,,,,,,
千葉 居酒屋 柚月,居酒屋・ダイニングバー,,千葉県,千葉県千葉市中央区富士見2-5-3ラ・ピエール富士見4F,,05052697662,千葉駅,https://g.page/yuzuki_chiba?share,https://www.hotpepper.jp/strJ001054038/takeout/,true,true,,false,false,,,,,,,,"35.610736, 140.116756",,,,,,,,,,,"日向鶏の炭火焼き
980円→880円(税抜)
手羽先の唐揚げ　5本
580円→520円(税抜)
大判さつま揚げ
580円→520円(税抜)
日向鶏のチキン南蛮
780円→700円(税抜)
鶏の唐揚げ
680円→610円(税抜)
ポテトフライ
480円→430円(税抜)
チョレギサラダ
680円→610円(税抜)
明太ポテトサラダ
680円→450円(税抜)
枝豆
400円→360円(税抜)
高菜明太焼き飯
680円→610円(税抜)
焼きおにぎり
580円→520円(税抜)",,,,,,,,,,,,,,,,,,
生蕎麦　浅野屋　東池袋駅前ライズアリーナ店,和食,,東京都,東京都豊島区東池袋4-5-2ライズアリーナビルB1F,,05052697716,東池袋駅,https://goo.gl/maps/fsPqfeHsbJbUmjD79,http://www.soba-asanoya.com/index.html,true,true,,false,false,,,,https://www.instagram.com/asanoya_higashi/,,,,"35.726948, 139.718902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
もも吉,居酒屋・ダイニングバー,,東京都,東京都武蔵野市吉祥寺本町1-34-3,,05052698564,吉祥寺駅,https://goo.gl/maps/xTnPESidymcpXkTw7,https://momokichi-kichijoji.com/,true,true,,false,✖,,,,,,,,"35.703847, 139.584164",,,,,,,,,,,もも焼き並720円　もも焼き特大980円　もも焼き弁当750円　ひなどりスパイス揚げ4P1280円　2P680円　気まぐれマカロニサラダ400円　うずらの味付け玉子400円　トムヤム肉じゃが500円　自家製鶏ハム450円　白い出汁巻き玉子500円,,,,,,,,,,,,,,,,,,
ひな酉　ふじ乃,居酒屋・ダイニングバー,,東京都,東京都武蔵野市中町1-15-5,,05052698566,三鷹駅,https://goo.gl/maps/m4BBuVXrfbtqy8SJ9,https://fujino-mitaka.com/,true,〇,,true,false,,,,,,,,"35.703441, 139.561908",,,,,,,,,,,焼鳥各種（もも身・ねぎ間・砂ずり・つくね・皮など）150円～　焼鳥4本セット500円　岩のりポテトサラダ300円　旬野菜のお浸し300円　出汁巻き玉子300円　若鶏の唐揚げ500円,,,,,,,,,,,,,,,,,,
和牛ブロス,焼肉,,東京都,東京都新宿区神楽坂5-1神楽坂テラスＢ1,,05052698948,飯田橋駅,https://goo.gl/maps/MCZtTDer9p5pynuVA,https://wagyubros-kagurazaka.com/,〇,〇,,✖,false,,,,https://instagram.com/yakinikuwagyubros/,,,,"35.701982, 139.739165",,,,,,,,,,,ネギタン塩弁当1200円　黒毛和牛カルビ弁当1500円　黒毛和牛ロース弁当1600円,,,,,,,,,,,,,,,,,,
びすとろハヒフヤ,イタリアン,,東京都,東京都葛飾区立石4-28−19,,05052699287,京成立石駅,https://goo.gl/maps/EDt6qw6TMvfhwrdW8,https://hahihuya-tateishi.com/,〇,〇,,✖,✖,,,,,,,,"35.739655, 139.848376",,,,,,,,,,,"前菜の盛り合わせ　1280円(税込)
牛ハラミステーキフリット　1780円(税込)
生パスタ　カチョエペペ　880円(税込)
生パスタ　トマトクリームペスカトーレ　1380円(税込)
生パスタ　牛スジのラグーソース　1280円(税込)
自家製ソーセージロースト　980円(税込)",,,,,,,,,,,,,,,,,,
びすとろ椿々 追越店,イタリアン,,茨城県,茨城県つくば市天久保1丁目1０-1,,05052810253,つくば駅,https://goo.gl/maps/c1yFAkTogMZFkkFg7,,true,true,,false,false,,,https://twitter.com/meatsauce712,,,,,"36.094387, 140.106923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
長野bar ORATI,ビールバー,,長野県,長野県長野市南千歳1丁目8-6,,05052860553,長野駅,https://goo.gl/maps/21NcaHtt6vfhwgSR7,,true,true,,false,false,,,,,,,,"36.646436, 138.190115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
フランス料理 トルテュ,フレンチ,,茨城県,茨城県笠間市大田町215-24,,0296735578,宍戸駅,https://goo.gl/maps/H2uAjEnMj2mEehnb7,,true,true,,false,false,,,,https://facebook.com/umaumakamesan/?locale2=ja_JP,https://www.instagram.com/restaurant_tortue/,,,"36.35107, 140.280364",,,,,,,,,,,"笑っちゃうほど美味しいモンブラン 800円
常陸牛ビーフシチュー 700円 
常陸牛ステーキ弁当 2000円
おまかせ弁当 1000円 
常陸牛オムハヤシ 800円
チョコレートのマルキーズ 400円 ",,,,,,,,https://store.kurashiru.com/,,,,,,,,,,
BRUCIABRUCIA,イタリアン,,東京都,東京都新宿区天神町77都住創ラスティックビル1F,,05053033542,神楽坂駅,https://maps.google.com/?q=google%20%E3%83%9E%E3%83%83%E3%83%97,http://www.bruciabrucia.com/,true,true,,false,false,,,,,,,,"35.706081, 139.730838",,,,,,,,,,,"前菜、パスタ、お肉など
店内メニューのものでご相談下さいませ。
",,,,,,,,,,,,,,,,,,
ノガラッツァ,イタリアン,,大阪府,大阪府大阪市北区中之島３丁目３−２３ダイビル２F,,05053033776,渡辺橋駅,https://goo.gl/maps/E37czJL95WSGNSMW9,https://www.nogarazza.jp/,true,〇,,false,true,,,,https://instagram.com/nogarazza_official/?igshid=9yti2ltubtox,,,,"34.693007, 135.493652",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAKIBI,イタリアン,,大阪府,大阪府大阪市北区西天満3-1-27メビウス西天満ビル1階,,05053034369,北浜駅,https://maps.app.goo.gl/xYBAWRxMJiThaDCj7,,true,true,true,false,false,,,,https://instagram.com/makibi.osaka/,,,,"34.694423, 135.509217",,,,,,,,,,,"マルゲリータ  1,430円→500円
クワトロフォルマッジ  1,760円→500円
フルーツトマトとバジルのトマトソース スパゲッティ  
1,320円→500円
薪焼き黒毛和牛とキノコのボロネーゼ  スパゲッティ  
1,580円→500円
その他、普段よりかなりお手頃に色々なメニューをご用意しています！
(例)
サルシッチャを包んだ鶏モモの薪焼き 1,880円→1,000円など",,,,,,,,,,,,,,,,,,
アンドゥトヮ,イタリアン,,埼玉県,埼玉県さいたま市大宮区桜木町２丁目２４６銀波ビル,,05053034782,大宮駅,https://goo.gl/maps/7u9TWDRoecvYR7Kz7,https://retty.me/area/PRE11/ARE53/SUB5301/100000774529/,true,true,,false,false,,,,,,,,"35.90675, 139.618313",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ラサボジュン,アジア・エスニック,スリランカ料理,大阪府,大阪府大阪市中央区平野町3-3-2恵比寿ビルB1F,,05053035183,北浜駅,https://g.page/rasa_bojun?share,,true,true,,✖,false,,,,,,,,"34.687646, 135.502029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAVANA CAFE 六本木 (ハバナ カフェ ),メキシコ料理,,東京都,"東京都港区六本木4丁目12-2,FALCONビル",,05053035838,六本木駅,https://goo.gl/maps/MRiqGKhFvV61ckXV9,https://www.havanacaferoppongi.com/,true,true,,✖,true,,,,,,,,"35.664672, 139.73152",,,,,,,,,,,ブリトー/チキン1200円、ブリトー/ビーフ1500円、ブリトー/ベジタブル1200円、ドリンク各種,,,,,,,,,,,,,,,,,,
ディップパレス 中目黒店,アジア・エスニック,インド料理＆タイ料理,東京都,東京都目黒区東山1-3-12日神プラザ中目黒1F,,05053035961,中目黒駅,https://goo.gl/maps/EQCouqFUEayu2buo7,http://www.dippalace.com,true,true,,false,false,,,,,,,,"35.647517, 139.69391",,,,,,,,,,,"［ランチ］
インディアンカレーセット600・650円
プレミアムインディアンボックス900円
グリーンカレー・ガパオライス・カオマンガイ650円
パッタイ・カオパックン600円
プレミアムタイボックス900円
［ディナ ー］ グランドメニューよりテイクアウトが可能です
【期間限定・特別価格】ディナープレミアムボックス1250円→1000円（税抜）",,,,,,,,,,,,,,,,,,
ディップパレス 神楽坂店,アジア・エスニック,インド＆タイ料理,東京都,東京都新宿区岩戸町1M’s神楽坂1F,,05053035962,飯田橋駅,https://goo.gl/maps/xoWqshXZhLGK72cMA,http://www.dippalace.com,true,true,,false,✖,,,,,,,,"35.70214, 139.737826",,,,,,,,,,,"［ランチ］
インディアンカレーセット600・650円
プレミアムインディアンボックス900円
グリーンカレー・ガパオライス・カオマンガイ650円
パッタイ・カオパックン600円
プレミアムタイボックス900円
［ディナ ー］ グランドメニューよりテイクアウトが可能です
【期間限定・特別価格】ディナープレミアムボックス1250円→1000円（税抜）",,,,,,,,,,,,,,,,,,
ディップガーデンTOKYO日比谷グルメリウム,その他,インド＆タイ料理,東京都,東京都千代田区内幸町2-1-6日比谷パークフロントB1F,,05053035964,内幸町駅,https://goo.gl/maps/BwizhVVN3L8DaR9P7,http://dippalace.com,true,true,true,false,false,,,,,,,,"35.670874, 139.753598",,,,,,,,,,,"［ランチ］※税込価格です
インディアンカレーセット　600／650円
プレミアムインディアンボックス900円
タイ・グリーンカレー／ガパオライス／カオマンガイ650円
パッタイ／カオパックン600円
プレミアムタイボックス900円
［ディナー］
グランドメニューよりテイクアウトが可能です
お得なディナーBOXもあります",,,,,,,,,,,,,,,,,,
自然派ワインとフランス郷土料理 シュシュ（Chouchou）,フレンチ,,東京都,東京都渋谷区桜丘町30-10青野ビル1F,,05053036458,渋谷駅,https://goo.gl/maps/4mQ4Vv13njZibwvw8,www.chouchou-nature.com,true,true,true,false,false,,,,,,,,"35.655255, 139.698062",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
自然派ビストロCORE 白金店,フレンチ,,福岡県,福岡県福岡市中央区白金１丁目３−５アストア薬院1F,,05053036511,薬院駅,https://g.page/bistro-core?share,https://smappon.jp/rzlqpo2l,true,true,,false,false,,,,https://instagram.com/bistro.core/,,,,"33.580897, 130.404562",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サワディー 麹町店,タイ料理,,東京都,東京都千代田区麹町1-6-6プルミエ麹町ビル1F,,05053037162,半蔵門駅,https://goo.gl/maps/HPCLR3WkVHVnU8Y97,https://tabelog.com/tokyo/A1308/A130803/13140840/,true,true,,false,false,,,,,,,,"35.684634, 139.741665",,,,,,,,,,,【ランチ】パッタイ600円　ガパオライス650円　カオマンガイ700円　【ディナー】プレミアム タイ ボックス1000円,,,,,,,,,,,,,,,,,,
マザーインディア 半蔵門駅前店,カレー,,東京都,東京都千代田区麹町1-3-7日月館麹町ビル1F,,05053037163,半蔵門駅,https://goo.gl/maps/TL6AZJpFemv1z8Wj8,https://tabelog.com/tokyo/A1308/A130803/13175995/,true,true,,false,false,,,,,,,,"35.683945, 139.741954",,,,,,,,,,,【ランチ】カレー&ナン、カレー&ライス600円～　【ディナー】プレミアムインディアンボックス1000円,,,,,,,,,,,,,,,,,,
